time,open,high,low,close,volume
1643223600,2604.89,2722,2564,2573.83,151949.4512
1643227200,2573.84,2573.84,2469.54,2519.12,86865.1418
1643230800,2519.74,2534.34,2412.67,2417.95,38562.575000000004
1643234400,2417.95,2442.97,2402.03,2438.18,28348.207499999997
1643238000,2438.19,2477,2433.1,2462.99,27816.623799999998
1643241600,2463,2495.25,2445.91,2484.44,20498.511700000003
1643245200,2484.44,2484.47,2384.27,2390.88,44191.978899999995
1643248800,2390.88,2396.18,2356.66,2387.51,35508.32980000001
1643252400,2387.51,2406.95,2354.02,2364.87,35452.9271
1643256000,2364.87,2398.91,2360.75,2393.81,19498.7787
1643259600,2393.81,2409.8,2381.05,2390.09,15419.616699999995
1643263200,2390.09,2403.34,2375.35,2400.64,12136.134900000001
1643266800,2400.64,2419.63,2387.81,2403.78,17118.288500000002
1643270400,2403.78,2444.97,2385.19,2440.08,21678.2159
1643274000,2440.08,2448.89,2426.25,2441.78,19352.185799999996
1643277600,2441.79,2451,2416.43,2424.37,13081.521400000003
1643281200,2424.37,2459.01,2423.11,2456.66,15127.615199999995
1643284800,2456.67,2470.3,2442.42,2457.34,18386.136299999995
1643288400,2457.34,2490.7,2451.89,2487.16,22403.573900000007
1643292000,2487.16,2521,2475.38,2492.85,30456.550900000002
1643295600,2492.86,2517.96,2460.26,2479.84,28858.266600000003
1643299200,2479.6,2496.25,2449.96,2477.65,23899.674800000004
1643302800,2477.2,2487.84,2436.78,2448.7,18574.375799999994
1643306400,2448.71,2456.52,2409.51,2434.5,17728.010899999997
1643310000,2434.5,2447.81,2390.5,2394.9,27225.048000000003
1643313600,2394.9,2414.89,2337.5,2340.31,38443.94789999999
1643317200,2340.32,2372.54,2316.43,2360.45,35869.0997
1643320800,2360.45,2400,2328.49,2382.39,39628.9467
1643324400,2382.39,2431.23,2381.59,2424.25,28943.9798
1643328000,2424.02,2446.68,2411.42,2431.65,20108.183699999998
1643331600,2431.65,2440.92,2385.15,2396.22,16923.192100000004
1643335200,2396.29,2405.2,2360,2404.33,19776.202300000004
1643338800,2404.33,2455,2399.62,2446.92,24583.661900000006
1643342400,2446.91,2461,2424.36,2440.83,16975.018999999997
1643346000,2440.46,2458.42,2431.92,2448.36,11027.832999999999
1643349600,2448.35,2474.09,2421.08,2421.64,18221.308699999998
1643353200,2421.64,2440.71,2390,2390.3,22859.624700000004
1643356800,2390.31,2407.59,2375.12,2403.73,21874.590799999994
1643360400,2403.52,2420.99,2378.61,2389.22,14887.519900000003
1643364000,2389,2412.71,2374.7,2401.37,15467.947600000001
1643367600,2401.37,2407.31,2371.87,2396.84,13209.188800000002
1643371200,2396.84,2404.97,2357.88,2374.92,17527.64
1643374800,2374.92,2436.91,2369.57,2430.45,31324.944400000004
1643378400,2430.46,2440.95,2380.11,2395.83,33507.968
1643382000,2395.83,2448.6,2390,2442.94,28686.8553
1643385600,2442.94,2485.37,2433,2474,31587.272999999997
1643389200,2474.01,2492.26,2447.65,2454.49,15647.821699999999
1643392800,2454.51,2487,2452.29,2470.16,14179.186
1643396400,2470.15,2478.48,2425.51,2461.74,14933.055499999999
1643400000,2461.74,2517.22,2459.44,2509.44,25748.914499999995
1643403600,2509.44,2549.5,2506.43,2533.99,28583.300499999998
1643407200,2533.99,2550.08,2514.37,2515.33,12391.8029
1643410800,2515.33,2558.98,2515.33,2544.99,15116.772200000001
1643414400,2544.99,2585.89,2539.57,2561.4,19997.42850000001
1643418000,2561.4,2570.38,2528.42,2531.99,16338.787900000003
1643421600,2532,2542.32,2520.01,2528.72,10974.2704
1643425200,2528.72,2545.62,2525.11,2541.48,12383.3998
1643428800,2541.48,2554.6,2536.22,2538.65,14685.3131
1643432400,2538.65,2541,2522.65,2533.65,13348.7964
1643436000,2533.65,2550.84,2528.87,2542.68,11427.601399999996
1643439600,2542.68,2570,2537.83,2567.94,23041.302699999997
1643443200,2567.94,2578.62,2552.5,2556.25,13649.190600000004
1643446800,2556.78,2556.82,2535,2549.41,11230.381500000001
1643450400,2549.42,2558,2537,2551.71,5816.066700000001
1643454000,2551.71,2555.41,2541.96,2554.84,7867.846000000001
1643457600,2554.83,2590,2540,2574.28,20301.764799999997
1643461200,2574.28,2607.69,2562.62,2606.16,20651.821499999995
1643464800,2606.16,2607.61,2532.26,2541.08,40546.330700000006
1643468400,2541.38,2553.68,2523.65,2543.36,22568.781499999986
1643472000,2543.68,2562.03,2527.01,2558.74,14744.914900000005
1643475600,2558.75,2577,2557.5,2564.86,10801.028899999996
1643479200,2564.86,2601.62,2563.2,2592.26,12038.604499999998
1643482800,2592.07,2605.55,2587.01,2589.99,9856.939299999998
1643486400,2589.99,2636.66,2580.25,2605.79,32741.792400000002
1643490000,2605.8,2636.02,2600.23,2614.67,14734.0329
1643493600,2614.67,2619.53,2593.38,2600.09,8153.203200000002
1643497200,2600.2,2604.33,2581.19,2601.43,8767.224999999999
1643500800,2601.43,2614.97,2563.49,2568.64,21689.175499999994
1643504400,2568.65,2585.65,2565,2581.49,8718.613100000002
1643508000,2581.49,2584.28,2569.22,2580.66,7736.918300000001
1643511600,2580.84,2587.97,2566.7,2570.48,6657.0156000000015
1643515200,2570.48,2592.39,2568,2590.37,11146.912799999998
1643518800,2590.36,2613.32,2588.1,2605.21,14907.972400000002
1643522400,2605.21,2619.9,2595.96,2615.88,14733.5344
1643526000,2615.89,2632.4,2608.92,2618.89,11614.100199999999
1643529600,2618.89,2627.33,2600,2606.88,11337.995899999998
1643533200,2606.87,2616.97,2597.3,2609.86,7203.980799999999
1643536800,2609.87,2627.12,2604.43,2627.12,7930.597700000001
1643540400,2627,2640,2610.09,2626.24,9122.971499999998
1643544000,2626.24,2639,2608,2615.6,11031.281399999998
1643547600,2615.75,2623.16,2603.24,2610.35,7654.834700000001
1643551200,2610.35,2618.76,2585.58,2601.99,13519.520300000002
1643554800,2601.98,2621.4,2593.78,2617.2,12226.290299999999
1643558400,2617.19,2623.83,2592.52,2598.12,8512.531199999998
1643562000,2598.12,2620.97,2586.64,2618.46,7742.694
1643565600,2618.46,2624.66,2595.41,2597.53,7979.7523
1643569200,2597.53,2597.69,2552.95,2560.25,18710.5761
1643572800,2560.25,2582.86,2542.5,2575.42,17851.5987
1643576400,2575.43,2579.06,2548.78,2559.69,10568.882400000002
1643580000,2559.7,2581.29,2544.39,2575.68,9278.0585
1643583600,2575.59,2632.6,2575.27,2601.68,32894.2778
1643587200,2601.67,2608.48,2533.17,2538.98,30954.075699999994
1643590800,2538.98,2550.53,2521.55,2525.04,24726.0299
1643594400,2525.04,2525.88,2490.75,2512.25,31943.5663
1643598000,2512.26,2521.9,2501.95,2512.07,12480.1887
1643601600,2512.07,2512.07,2476.07,2498.7,14347.188499999998
1643605200,2498.7,2510.87,2490.29,2508.45,7045.4784
1643608800,2508.46,2516.59,2502.38,2506.05,7278.415599999998
1643612400,2506.05,2529.54,2502.82,2529.07,9790.832999999999
1643616000,2529.07,2534.89,2523.03,2532.07,7399.5097000000005
1643619600,2531.91,2546.56,2523.27,2542.13,10341.3492
1643623200,2542.13,2556.43,2534.33,2552.07,7941.228800000001
1643626800,2552.07,2569.75,2518.45,2558.01,18248.4985
1643630400,2558,2572.41,2520,2540.09,17385.972100000006
1643634000,2540.2,2570,2520,2558.41,14177.717600000004
1643637600,2558.41,2590.6,2552.38,2587.07,15820.329199999998
1643641200,2587.07,2635,2582.67,2620.66,40665.137200000005
1643644800,2620.66,2692.79,2613.35,2685,48694.37709999999
1643648400,2684.78,2696.33,2669.28,2686.82,31359.794299999998
1643652000,2686.9,2694.92,2673.04,2679.17,14535.969100000002
1643655600,2679.17,2706.77,2661.53,2672.72,26051.810000000012
1643659200,2672.5,2694.85,2662.51,2683.97,17418.778700000003
1643662800,2684.1,2688.68,2673.93,2679.63,8589.797499999999
1643666400,2680.03,2705.84,2677.72,2680,12960.548099999998
1643670000,2680,2690,2676.7,2686.94,14428.257800000001
1643673600,2686.94,2706,2673.52,2689.05,14612.9126
1643677200,2689.04,2702,2678.79,2684.54,11068.098099999997
1643680800,2684.54,2719,2680.08,2715.08,12803.108600000003
1643684400,2715.09,2757.9,2709.3,2751.62,30008.547020000016
1643688000,2751.63,2767.31,2734,2743.97,14842.096099999995
1643691600,2743.97,2751.75,2731.57,2732.85,11401.285
1643695200,2732.85,2739.16,2718.22,2733.23,11106.376099999998
1643698800,2733.22,2746.56,2732.21,2736.69,7894.094299999998
1643702400,2736.69,2766,2732,2765.65,12231.2726
1643706000,2765.28,2796.79,2728.97,2735.4,35639.56910000001
1643709600,2735.4,2746.35,2719,2735.96,15748.276300000003
1643713200,2735.95,2769.8,2729.99,2761.32,18735.365899999997
1643716800,2761.31,2788.96,2754.76,2781.23,17411.963
1643720400,2781.23,2804.99,2766.26,2791.61,22437.100999999995
1643724000,2791.6,2811.26,2756.3,2771.45,32716.394099999998
1643727600,2771.46,2773.68,2732.05,2768.54,26624.083300000013
1643731200,2768.14,2813,2766.18,2801.99,20783.5777
1643734800,2801.98,2809,2765.48,2782.01,16688.926200000005
1643738400,2782,2801.11,2760,2768.32,11438.121300000003
1643742000,2768.32,2777.28,2750.44,2751.02,11915.987799999999
1643745600,2751.03,2786,2750.42,2770.08,9831.583100000002
1643749200,2769.56,2797.66,2769.38,2796.58,10031.4459
1643752800,2796.57,2804.02,2775.06,2788.05,6818.351199999999
1643756400,2788.05,2803.78,2776.26,2787.23,7245.737299999999
1643760000,2787.48,2803.53,2760,2772.63,15057.821300000001
1643763600,2772.62,2780.25,2744.36,2756.54,11596.615400000004
1643767200,2756.54,2779.34,2741.67,2775.33,10782.797200000003
1643770800,2775.33,2797,2774.16,2781.05,9299.976599999998
1643774400,2781.05,2781.06,2757.44,2759.95,9904.914400000003
1643778000,2759.95,2769.04,2750,2764.01,9676.695500000003
1643781600,2764,2781.43,2741.05,2752.99,12137.8677
1643785200,2752.98,2761.85,2742.38,2749.36,8760.764300000004
1643788800,2749.35,2764.2,2740,2762.91,8929.922
1643792400,2762.92,2777.71,2756.84,2775.35,9040.753799999997
1643796000,2775.36,2776.06,2761.23,2764.15,7796.867900000003
1643799600,2764.15,2769.4,2752.89,2766.89,5235.866900000001
1643803200,2766.9,2810.88,2765.7,2800.99,23052.3825
1643806800,2800.99,2804.17,2770.53,2773.99,15138.856100000006
1643810400,2774,2777.6,2684,2687.05,53915.04409999999
1643814000,2687.05,2703.17,2652.92,2663.9,41081.03349999998
1643817600,2663.9,2674.72,2638,2669.77,37920.129700000005
1643821200,2669.76,2694.99,2662.18,2685.83,18552.132399999995
1643824800,2685.83,2689.15,2672.94,2686.89,9366.167300000001
1643828400,2686.89,2719.92,2684.18,2707.21,16706.1688
1643832000,2707.26,2735,2691.52,2728.13,20883.447
1643835600,2727.93,2733.53,2612.72,2654.21,45036.05169999998
1643839200,2654.22,2700,2642.81,2679.06,24266.319400000004
1643842800,2679.36,2710.75,2669.17,2680.67,23713.52730000001
1643846400,2680.25,2726.64,2664.69,2694.47,28906.953499999992
1643850000,2694.36,2707.19,2671,2683.34,10382.258500000002
1643853600,2683.34,2691.95,2669.95,2687.39,12228.5065
1643857200,2687.39,2688.5,2651.56,2657.65,13699.670799999998
1643860800,2657.65,2673.02,2650.69,2662.62,13242.241599999998
1643864400,2662.63,2669,2646.09,2655.46,15549.2343
1643868000,2655.64,2658.32,2638,2652.19,10425.9482
1643871600,2652.19,2677.58,2651.13,2671.4,14546.3456
1643875200,2671.35,2685,2662.13,2672.66,12224.214699999999
1643878800,2672.67,2674.32,2617.23,2618.99,16418.654499999993
1643882400,2619.34,2624.22,2582.75,2596.38,29929.60879999999
1643886000,2596.39,2625.99,2590.44,2621.91,18198.6765
1643889600,2622,2622.55,2576.05,2614.29,24004.887300000006
1643893200,2614.28,2628.12,2595.38,2607.24,16613.2921
1643896800,2607.24,2627.7,2595.82,2608.59,20870.81230000001
1643900400,2608.59,2648.4,2604.32,2640.01,30363.484299999996
1643904000,2640,2659.87,2613.55,2613.6,19452.958299999995
1643907600,2613.75,2629.05,2602.01,2627,12139.077800000005
1643911200,2626.99,2635.57,2609,2622.97,8602.883699999998
1643914800,2622.97,2629.49,2590.66,2598.11,12157.390200000002
1643918400,2598.11,2611.02,2576.31,2583.12,15279.609199999999
1643922000,2583.12,2673.76,2582.45,2659.97,26935.9299
1643925600,2659.87,2673.57,2643.31,2660.22,10088.361899999996
1643929200,2660.22,2699,2653.26,2695.46,12782.3926
1643932800,2695.21,2696.32,2678.2,2687.96,13808.089500000004
1643936400,2687.96,2688.16,2671.4,2679.1,7770.1039
1643940000,2679.1,2698.43,2675,2687.54,10304.5635
1643943600,2687.54,2695.57,2681.56,2682.99,9357.608700000003
1643947200,2682.99,2689.84,2675.48,2683.84,7879.7756
1643950800,2683.94,2780.67,2682.12,2770.39,63668.4822
1643954400,2770.39,2808.54,2770.39,2796.79,35222.070100000004
1643958000,2796.79,2807.86,2784.72,2804.55,20553.7421
1643961600,2804.52,2850,2803.94,2834.76,41376.42330000002
1643965200,2834.76,2857.51,2823.04,2847.02,25260.693900000006
1643968800,2847.02,2870,2823.22,2832.65,24022.094500000003
1643972400,2832.66,2843.7,2820.62,2828.17,18186.474299999998
1643976000,2828.33,2847.94,2828.17,2838.89,12575.462299999997
1643979600,2838.89,2856,2768.04,2773.44,43671.32639999999
1643983200,2773.43,2834.35,2762.45,2826.4,49254.01939999999
1643986800,2826.09,2928,2823.71,2871.78,89119.73739999997
1643990400,2871.79,2960,2867.84,2930.27,59395.7908
1643994000,2930.27,2960.75,2924.07,2954.59,29845.098899999997
1643997600,2954.85,2968.86,2941,2946.63,20190.918199999996
1644001200,2946.63,2963.52,2930,2958.75,17551.513699999996
1644004800,2958.75,2979,2946.23,2955.24,20092.864
1644008400,2955.24,2961.55,2941.58,2954.42,8285.398699999998
1644012000,2954.2,2963.05,2930.17,2955.81,13906.302399999997
1644015600,2955.91,2995,2946.37,2994.99,22704.378999999997
1644019200,2994.99,3017.02,2967.27,2981.27,35530.9748
1644022800,2981.28,2986.96,2958.01,2971.01,12504.560600000003
1644026400,2971,3009,2968,2993.2,13388.318899999993
1644030000,2993.21,3004.75,2980,2997.74,13062.171899999994
1644033600,2997.75,3037.3,2987.69,3013.95,22376.865100000003
1644037200,3013.95,3034.3,3010.55,3024.28,13011.483199999997
1644040800,3024.27,3037.9,3006.26,3008.63,15947.849400000003
1644044400,3008.86,3010.63,2996.61,3001.43,12449.226599999998
1644048000,3001.43,3018.54,2988.07,3007.93,10309.459099999998
1644051600,3007.94,3033,3002.27,3027.75,17479.1799
1644055200,3027.75,3035.69,3007,3025.11,10648.1674
1644058800,3025.1,3029.99,3002.54,3011.72,9030.2994
1644062400,3011.72,3023,2998.05,3006.34,11731.573699999997
1644066000,3006.07,3029.58,3003.52,3023.07,11431.270900000001
1644069600,3023.07,3048.37,3008,3021.49,16841.7016
1644073200,3021.49,3060.47,3005.44,3051.33,30983.949699999997
1644076800,3051.33,3055.85,2997,3002.17,20440.494000000002
1644080400,3002.22,3022.89,2961,3015.96,37190.41400000001
1644084000,3015.97,3025.86,3005.89,3017.49,10200.162099999998
1644087600,3017.48,3021.47,3003.31,3011,5480.0925
1644091200,3011,3019.92,2993.36,3016.42,8843.4857
1644094800,3016.75,3030.8,3010.72,3020.91,6866.603900000001
1644098400,3020.91,3036.78,3015.74,3019.3,5172.288799999999
1644102000,3019.29,3023.81,3008.26,3012.65,5882.713899999999
1644105600,3012.64,3029.8,3010.43,3026.31,6174.433999999999
1644109200,3026.31,3033.84,3020.79,3030.58,7305.054100000001
1644112800,3030.58,3031.63,3015.39,3024.25,5582.6316000000015
1644116400,3024.42,3025.43,3008.58,3008.6,4670.204900000001
1644120000,3008.59,3017.99,2988.7,3017.05,10797.7789
1644123600,3017.04,3022.07,3010.42,3020,3633.112899999999
1644127200,3020,3020.41,2997.43,3003.08,5973.464900000003
1644130800,3003.09,3018,2995,3010.56,8882.803199999998
1644134400,3010.56,3013.47,2998.05,3011.75,7938.379600000001
1644138000,3011.76,3019.45,3009.68,3018.98,7233.2192
1644141600,3018.98,3022.52,3002,3007.47,5968.442999999999
1644145200,3007.48,3013.26,2998.53,3006.4,4479.521100000001
1644148800,3006.39,3016.55,3000.01,3009.71,8456.095100000002
1644152400,3009.71,3020.05,3000.13,3014,11408.213400000008
1644156000,3014,3047,2970.99,2977.68,37007.8769
1644159600,2977.67,2996.06,2950.21,2991.65,30634.946300000003
1644163200,2991.66,3005.91,2978.23,3002.29,12468.033899999999
1644166800,3002.28,3009.98,2994.23,3001.87,7208.782400000001
1644170400,3001.87,3006,2979.69,2986.32,6218.4463000000005
1644174000,2986.05,3003,2983.65,3001.39,5115.109699999999
1644177600,3001.4,3002.4,2975.39,2984.84,7968.564400000004
1644181200,2984.85,3002.11,2980.65,2994.06,5857.779199999999
1644184800,2994.06,3001.99,2984,2989.2,4576.9245
1644188400,2989.03,3074.56,2983.18,3054.99,33834.7771
1644192000,3055,3063.94,2991.8,3010.02,23395.138100000007
1644195600,3010.03,3031.61,2994.83,3019.53,15283.521599999998
1644199200,3019.53,3059.97,3016.54,3034.51,18664.801300000003
1644202800,3034.5,3075,3034.5,3068.82,17496.765999999996
1644206400,3068.82,3087.73,3055.34,3086.34,20509.8558
1644210000,3086.33,3110.44,3080,3093.3,20948.369300000002
1644213600,3093.3,3105.46,3076.29,3089.52,26198.312500000004
1644217200,3089.53,3093.96,3068.5,3079.48,9834.371900000004
1644220800,3079.48,3085.82,3065.2,3072.09,10698.5549
1644224400,3072.1,3079,3049.01,3067.06,14365.629599999998
1644228000,3067.05,3078.2,3060.44,3070.85,9009.815899999998
1644231600,3070.86,3078.94,3057.79,3067.24,19429.535200000002
1644235200,3067.24,3086.79,3054.09,3070.99,13309.816600000004
1644238800,3070.98,3094.94,3068.43,3088.89,12853.187399999993
1644242400,3088.89,3127.85,3082.97,3122.94,33806.1677
1644246000,3122.95,3126.96,3093.49,3123.15,30867.588499999998
1644249600,3123.16,3150,3107,3131.21,33557.952600000004
1644253200,3131.21,3148.9,3115.27,3145.14,19718.193399999993
1644256800,3145.15,3179,3138.33,3161.59,28495.269800000002
1644260400,3161.59,3186,3157.74,3166.64,19775.705199999997
1644264000,3166.65,3184.64,3132.86,3153.63,20563.067999999996
1644267600,3153.63,3160,3129.53,3150.99,15264.367899999994
1644271200,3151,3158.11,3143.55,3151.69,8223.706399999997
1644274800,3151.69,3160.7,3135.9,3139.77,12800.5573
1644278400,3139.77,3154.14,3112,3129.72,17588.502099999998
1644282000,3129.73,3155.24,3125.31,3151.46,12549.589300000003
1644285600,3151.22,3157.4,3136.07,3139.6,17151.079
1644289200,3139.59,3148.96,3128.67,3146.45,10138.136799999998
1644292800,3146.46,3165.59,3142.35,3162.2,16796.099100000003
1644296400,3162.32,3195,3156.97,3185.56,24654.0213
1644300000,3185.56,3232.87,3167.59,3182.54,49355.39130000001
1644303600,3182.81,3184.39,3163.1,3174.11,19858.078500000003
1644307200,3174.11,3178.66,3101,3103.83,39562.8024
1644310800,3103.83,3116.18,3073.57,3094.49,43551.650799999996
1644314400,3094.49,3118.79,3077.6,3112.24,17048.024899999997
1644318000,3112.24,3124.35,3091.57,3105.2,13302.330900000003
1644321600,3105.19,3105.2,3050,3066.36,27171.700799999995
1644325200,3066.35,3092.47,3058.22,3092.15,17150.890300000006
1644328800,3092.15,3102.44,3070,3070.74,24064.246600000006
1644332400,3070.75,3081.07,3029.2,3076.19,29373.371299999995
1644336000,3076.18,3084.98,3039.17,3044.73,19765.5706
1644339600,3044.72,3062.52,3025.21,3052.27,23187.88640000001
1644343200,3052.27,3072.91,3049.31,3059.02,11830.551500000001
1644346800,3059.02,3063.46,3032.34,3051.6,15169.5965
1644350400,3051.61,3119.59,3046.31,3117,23192.479100000008
1644354000,3116.99,3129,3101.67,3113.94,20109.171199999997
1644357600,3113.64,3123.59,3096.41,3113.92,8769.723399999997
1644361200,3113.92,3138,3111.82,3116.69,13432.689600000002
1644364800,3116.69,3132,3105.34,3129.08,10567.824500000002
1644368400,3129.08,3130.64,3098.47,3101.71,11584.039099999996
1644372000,3101.71,3106.61,3060.41,3075.59,20526.118699999995
1644375600,3075.59,3084.81,3066.75,3076.52,7573.726600000001
1644379200,3076.52,3094.37,3075.04,3080.41,7748.153299999998
1644382800,3080.4,3106.4,3055,3089.75,14816.626999999995
1644386400,3089.75,3107.29,3084.43,3099.93,8973.305600000002
1644390000,3099.93,3112.61,3079.69,3105.93,9790.062100000003
1644393600,3105.93,3113.69,3069,3094.1,13137.692500000003
1644397200,3094.09,3116,3091.92,3099.21,13423.6107
1644400800,3099.46,3143.83,3099.11,3136.3,19732.834599999987
1644404400,3136.3,3158.37,3119.04,3152.89,16889.7975
1644408000,3152.89,3193.53,3140,3181.49,24974.98890000001
1644411600,3181.7,3207.99,3174.43,3180.94,26322.5554
1644415200,3180.69,3216.99,3161.62,3188.5,20803.498000000003
1644418800,3188.49,3200.91,3152.44,3178.45,18565.519500000006
1644422400,3178.44,3212.28,3163.02,3202.95,22790.341100000005
1644426000,3202.95,3217.69,3192.66,3199.76,13371.1134
1644429600,3199.76,3210.99,3183.02,3210.13,8472.933600000002
1644433200,3210.13,3258,3207.01,3246.94,30226.064800000007
1644436800,3246.94,3269.7,3240.6,3258.74,18743.007100000003
1644440400,3258.74,3261.22,3234.64,3236.08,11602.426699999996
1644444000,3236.09,3254.57,3230.83,3251.02,9096.472099999997
1644447600,3251.01,3251.03,3231.41,3243.94,10535.178499999998
1644451200,3243.6,3248.98,3211.27,3220.09,13500.783399999995
1644454800,3220.08,3228.92,3207.18,3224.27,8033.5536
1644458400,3224.28,3229.26,3184.01,3186.58,14897.110699999997
1644462000,3186.58,3189.99,3170.87,3179.6,13228.025400000004
1644465600,3179.59,3197.12,3158.73,3168.85,16262.566800000004
1644469200,3168.86,3176.47,3156.45,3174.93,10176.763500000005
1644472800,3174.92,3189.7,3168,3179.41,9268.395499999999
1644476400,3179.41,3195.62,3177.9,3189.9,11811.162500000004
1644480000,3189.9,3208.02,3185.4,3198.74,13459.148700000003
1644483600,3198.75,3217.02,3183.62,3214.39,13680.607299999994
1644487200,3214.36,3269,3211.74,3246.94,34704.564800000015
1644490800,3246.93,3283.66,3236.66,3248.05,22617.959199999998
1644494400,3248.05,3261.1,3229.48,3244.65,19958.119299999995
1644498000,3244.66,3264.44,3123.06,3125.68,63853.099100000014
1644501600,3125.69,3170,3085.5,3170,60581.694500000005
1644505200,3169.96,3264.85,3157.03,3209.91,72785.50639999998
1644508800,3209.9,3227.87,3182.69,3226.28,29316.8913
1644512400,3226.29,3247.9,3194.71,3210.84,27412.003999999997
1644516000,3210.99,3217.46,3162.05,3186.13,21724.422100000007
1644519600,3186.14,3189.37,3112.42,3121.07,28194.988800000003
1644523200,3121.08,3140.82,3085.04,3111.59,31068.869399999996
1644526800,3111.59,3131.37,3093.11,3114.71,12712.851599999998
1644530400,3114.83,3129.76,3101.63,3115.82,7201.5338
1644534000,3115.82,3120,3056.74,3072.49,21762.2166
1644537600,3072.36,3074.8,3001,3038.7,36354.432100000005
1644541200,3038.64,3096.8,3031,3064.92,22544.1354
1644544800,3064.92,3065,3035.64,3058.48,12685.490499999996
1644548400,3058.48,3086.88,3053.81,3081.08,11297.699599999996
1644552000,3080.97,3087.31,3057.57,3068.93,13088.911200000002
1644555600,3068.7,3068.94,3040.34,3047.87,12426.260500000006
1644559200,3047.88,3080,3040.99,3074.73,14158.2575
1644562800,3074.73,3105.39,3071.33,3098.34,11661.0214
1644566400,3098.25,3112.78,3069.27,3070.04,17211.142000000007
1644570000,3070.04,3111.66,3062.56,3102.22,16120.177799999996
1644573600,3102.22,3115.98,3075.24,3106.33,12865.431000000002
1644577200,3106.34,3109.86,3083.93,3088.3,7796.2445
1644580800,3088.3,3122,3079.16,3102.23,13475.389599999995
1644584400,3102.22,3127,3095,3121.64,13585.9688
1644588000,3121.65,3138.62,3086.16,3093.99,23889.931400000005
1644591600,3093.99,3118.19,3087.25,3102.93,20455.437500000007
1644595200,3102.92,3113.33,3075.03,3093.13,27871.279600000005
1644598800,3093.13,3107.01,3068.93,3074.83,13727.370299999997
1644602400,3074.83,3084.83,3004,3005.47,26444.661400000005
1644606000,3005.5,3027.5,2967,2992.89,35456.232500000006
1644609600,2992.9,3001.65,2907.49,2917.46,45100.496100000004
1644613200,2917.46,2942.28,2911.6,2926.34,16694.186499999996
1644616800,2926.29,2935.08,2879.01,2893.99,21413.738700000005
1644620400,2894,2933.84,2879,2927.54,15701.979199999998
1644624000,2927.54,2935.3,2910.33,2930.4,12639.648799999992
1644627600,2930.19,2955.41,2920.29,2953.02,11549.105699999998
1644631200,2953.03,2959.65,2945,2956.36,10095.157200000003
1644634800,2956.35,2956.84,2921.65,2934.2,11464.535600000003
1644638400,2934.2,2948.89,2928.25,2935.65,7050.441799999998
1644642000,2935.65,2943.5,2918.32,2926.35,6014.613600000001
1644645600,2926.35,2927.33,2880.01,2907.4,21122.487600000004
1644649200,2907.39,2926.25,2897.49,2918.93,12249.9613
1644652800,2918.92,2943.01,2918.92,2934.61,14136.567700000001
1644656400,2934.61,2939.02,2924.3,2937.07,7982.9668999999985
1644660000,2937.08,2938.81,2890.02,2907.79,12167.103499999997
1644663600,2907.79,2933.28,2871.61,2931.09,14881.091699999997
1644667200,2931.08,2937.79,2905.05,2910.89,12108.648400000002
1644670800,2910.89,2919.54,2892.43,2894.06,8851.285199999998
1644674400,2894.05,2911.31,2858.3,2896.54,24156.701200000007
1644678000,2896.53,2900,2858.43,2880.4,19349.9181
1644681600,2880.09,2945.99,2864.57,2932.28,28903.8383
1644685200,2932.28,2944.49,2922.18,2940.95,9760.685000000001
1644688800,2940.95,2978.32,2939.27,2971.26,18068.929300000007
1644692400,2971.17,2975.88,2946.71,2952.51,9567.339400000003
1644696000,2952.5,2985.98,2947.09,2968.12,14996.810900000002
1644699600,2968.12,2968.24,2866.06,2876.34,26821.432499999988
1644703200,2876.34,2919.47,2873.03,2915.6,16793.192900000005
1644706800,2915.59,2923.05,2896.55,2918.88,5517.8505
1644710400,2918.58,2946.66,2897.69,2933.88,10106.7745
1644714000,2933.88,2941.91,2915.78,2918.19,7659.091300000001
1644717600,2918.2,2928.03,2908.02,2925.7,4509.497900000001
1644721200,2925.69,2930.31,2913.61,2918.72,5337.277
1644724800,2918.72,2929.61,2905,2917.03,6479.5987
1644728400,2917.02,2919.58,2899.71,2914.71,9593.769999999997
1644732000,2914.71,2927.5,2904,2924.66,7883.262500000001
1644735600,2924.67,2926.53,2912.36,2923.09,6405.868499999999
1644739200,2923.07,2930.31,2911.46,2928.32,7591.670400000001
1644742800,2928.31,2929.22,2914.96,2916.77,6169.346500000001
1644746400,2916.77,2936,2908.08,2931.23,10253.456400000001
1644750000,2931.22,2946,2926.55,2931.38,7006.753199999999
1644753600,2931.38,2954.13,2924.25,2935,10104.3345
1644757200,2935,2948.87,2928.55,2941.09,7006.6349
1644760800,2941.1,2954.4,2909.73,2932.98,19431.842300000004
1644764400,2932.97,2942.12,2919,2919.75,12165.476399999996
1644768000,2919.75,2922.29,2876,2889.6,22709.462399999997
1644771600,2889.6,2894.56,2866,2888.11,14090.0823
1644775200,2888.11,2902.79,2836.7,2850.66,18310.643
1644778800,2850.66,2868,2837.73,2856.97,12336.212
1644782400,2856.96,2903.07,2847.58,2902.86,13267.207799999998
1644786000,2902.86,2908,2872.82,2873.67,8320.316399999998
1644789600,2873.67,2908.82,2873.29,2902.14,5149.9575
1644793200,2902.14,2905.67,2865.55,2871.13,10862.818300000003
1644796800,2871.14,2893.7,2856.01,2870.34,9862.841199999997
1644800400,2870.35,2877.07,2829.01,2839.53,15266.825599999998
1644804000,2839.21,2863,2835.81,2844.48,10051.040599999998
